Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_five_per,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5.00,23.9875,503.7375,1/23/2019,14:21,Ewallet,479.75,4.7619,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9.00,16.4295,345.0195,2/16/2019,10:52,Cash,328.59,4.7619,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8.00,8.4480,177.4080,01-01-19,19:31,Cash,168.96,4.7619,8.4480,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4.00,5.6620,118.9020,03-07-19,18:35,Cash,113.24,4.7619,5.6620,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6.00,17.2770,362.8170,2/15/2019,13:51,Cash,345.54,4.7619,17.2770,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9.00,21.4335,450.1035,1/23/2019,12:35,Cash,428.67,4.7619,21.4335,5.0
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1.00,4.3135,90.5835,2/20/2019,13:24,Ewallet,86.27,4.7619,4.3135,7.0
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2.00,1.2760,26.7960,01-08-19,18:06,Ewallet,25.52,4.7619,1.2760,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9.00,5.0760,106.5960,3/17/2019,11:55,Credit card,101.52,4.7619,5.0760,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7.00,17.8745,375.3645,01-12-19,11:42,Cash,357.49,4.7619,17.8745,7.0
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3.00,11.9385,250.7085,01-08-19,14:30,Cash,238.77,4.7619,11.9385,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3.00,5.0715,106.5015,1/26/2019,15:11,Ewallet,101.43,4.7619,5.0715,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8.00,36.2120,760.4520,3/15/2019,14:48,Credit card,724.24,4.7619,36.2120,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2.00,6.2820,131.9220,1/17/2019,12:36,Ewallet,125.64,4.7619,6.2820,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3.00,3.6465,76.5765,01-08-19,19:09,Credit card,72.93,4.7619,3.6465,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4.00,12.9180,271.2780,01-06-19,13:35,Ewallet,258.36,4.7619,12.9180,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7.00,8.6870,182.4270,2/16/2019,10:33,Credit card,173.74,4.7619,8.6870,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.50,1.00,2.8250,59.3250,3/13/2019,15:45,Ewallet,56.50,4.7619,2.8250,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10.00,10.7150,225.0150,1/28/2019,11:51,Cash,214.30,4.7619,10.7150,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6.00,26.7180,561.0780,1/18/2019,17:26,Cash,534.36,4.7619,26.7180,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4.00,4.6580,97.8180,3/19/2019,11:52,Credit card,93.16,4.7619,4.6580,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8.00,26.1040,548.1840,3/15/2019,14:04,Ewallet,522.08,4.7619,26.1040,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1.00,2.6175,54.9675,02-12-19,17:49,Cash,52.35,4.7619,2.6175,4.0
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1.00,1.9875,41.7375,2/25/2019,20:19,Cash,39.75,4.7619,1.9875,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8.00,36.0080,756.1680,3/21/2019,16:08,Credit card,720.16,4.7619,36.0080,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.10,8.00,4.8400,101.6400,1/19/2019,10:17,Ewallet,96.80,4.7619,4.8400,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10.00,16.6050,348.7050,01-08-19,14:25,Ewallet,332.10,4.7619,16.6050,6.0
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8.00,4.0720,85.5120,3/30/2019,12:51,Credit card,81.44,4.7619,4.0720,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10.00,15.9950,335.8950,2/20/2019,15:18,Credit card,319.90,4.7619,15.9950,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6.00,10.3260,216.8460,3/30/2019,12:45,Ewallet,206.52,4.7619,10.3260,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2.00,8.3340,175.0140,3/19/2019,13:37,Cash,166.68,4.7619,8.3340,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7.00,15.9530,335.0130,1/13/2019,10:03,Cash,319.06,4.7619,15.9530,5.0
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.90,1.00,4.3950,92.2950,02-05-19,19:42,Ewallet,87.90,4.7619,4.3950,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10.00,36.7350,771.4350,3/23/2019,13:14,Ewallet,734.70,4.7619,36.7350,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8.00,4.8760,102.3960,3/13/2019,12:47,Ewallet,97.52,4.7619,4.8760,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10.00,38.4600,807.6600,3/17/2019,19:53,Ewallet,769.20,4.7619,38.4600,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5.00,20.9150,439.2150,2/21/2019,10:26,Cash,418.30,4.7619,20.9150,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8.00,23.1640,486.4440,02-07-19,15:06,Cash,463.28,4.7619,23.1640,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5.00,23.1225,485.5725,03-02-19,16:35,Credit card,462.45,4.7619,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5.00,7.0950,148.9950,03-06-19,20:57,Cash,141.90,4.7619,7.0950,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6.00,15.1350,317.8350,02-06-19,15:16,Credit card,302.70,4.7619,15.1350,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8.00,39.6640,832.9440,1/28/2019,17:47,Credit card,793.28,4.7619,39.6640,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7.00,21.2590,446.4390,1/18/2019,16:23,Ewallet,425.18,4.7619,21.2590,5.0
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6.00,14.1810,297.8010,02-05-19,10:17,Cash,283.62,4.7619,14.1810,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.60,7.00,29.9600,629.1600,03-02-19,13:50,Cash,599.20,4.7619,29.9600,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9.00,15.7680,331.1280,02-09-19,19:17,Ewallet,315.36,4.7619,15.7680,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9.00,20.1780,423.7380,1/14/2019,14:00,Credit card,403.56,4.7619,20.1780,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4.00,9.1940,193.0740,02-09-19,12:02,Ewallet,183.88,4.7619,9.1940,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5.00,6.9325,145.5825,3/26/2019,20:21,Credit card,138.65,4.7619,6.9325,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7.00,4.0355,84.7455,1/28/2019,17:35,Cash,80.71,4.7619,4.0355,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2.00,5.8320,122.4720,2/14/2019,12:42,Ewallet,116.64,4.7619,5.8320,6.0
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4.00,15.6760,329.1960,3/24/2019,17:56,Cash,313.52,4.7619,15.6760,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10.00,42.3050,888.4050,02-09-19,18:58,Credit card,846.10,4.7619,42.3050,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5.00,20.7200,435.1200,3/24/2019,14:08,Credit card,414.40,4.7619,20.7200,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2.00,7.9540,167.0340,3/27/2019,16:30,Ewallet,159.08,4.7619,7.9540,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10.00,24.5050,514.6050,1/27/2019,10:44,Credit card,490.10,4.7619,24.5050,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3.00,4.3725,91.8225,3/27/2019,20:29,Credit card,87.45,4.7619,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4.00,11.2260,235.7460,1/19/2019,11:43,Ewallet,224.52,4.7619,11.2260,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8.00,37.2480,782.2080,02-07-19,10:09,Cash,744.96,4.7619,37.2480,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8.00,20.5360,431.2560,1/31/2019,10:00,Ewallet,410.72,4.7619,20.5360,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.60,3.00,14.9400,313.7400,2/25/2019,18:45,Cash,298.80,4.7619,14.9400,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6.00,10.6470,223.5870,02-02-19,12:40,Cash,212.94,4.7619,10.6470,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1.00,2.1425,44.9925,3/14/2019,15:36,Credit card,42.85,4.7619,2.1425,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4.00,18.9340,397.6140,03-11-19,12:04,Cash,378.68,4.7619,18.9340,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3.00,10.3455,217.2555,2/22/2019,11:26,Ewallet,206.91,4.7619,10.3455,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3.00,3.9390,82.7190,03-02-19,12:36,Ewallet,78.78,4.7619,3.9390,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9.00,16.1055,338.2155,03-10-19,15:06,Credit card,322.11,4.7619,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6.00,4.9110,103.1310,02-08-19,10:58,Cash,98.22,4.7619,4.9110,7.0
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2.00,1.2730,26.7330,2/22/2019,12:10,Credit card,25.46,4.7619,1.2730,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7.00,29.0990,611.0790,01-10-19,10:31,Credit card,581.98,4.7619,29.0990,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6.00,10.5660,221.8860,3/14/2019,13:49,Ewallet,211.32,4.7619,10.5660,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4.00,2.7560,57.8760,01-10-19,11:10,Ewallet,55.12,4.7619,2.7560,9.0
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1.00,4.4155,92.7255,2/15/2019,17:38,Credit card,88.31,4.7619,4.4155,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9.00,17.8290,374.4090,1/13/2019,17:54,Credit card,356.58,4.7619,17.8290,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9.00,39.7125,833.9625,2/15/2019,20:51,Credit card,794.25,4.7619,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2.00,2.5310,53.1510,03-02-19,19:26,Ewallet,50.62,4.7619,2.5310,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6.00,29.9760,629.4960,3/24/2019,13:33,Ewallet,599.52,4.7619,29.9760,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2.00,8.3350,175.0350,02-02-19,14:05,Credit card,166.70,4.7619,8.3350,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10.00,37.2200,781.6200,2/27/2019,11:40,Ewallet,744.40,4.7619,37.2200,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7.00,22.4280,470.9880,1/20/2019,12:27,Ewallet,448.56,4.7619,22.4280,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6.00,18.9450,397.8450,01-03-19,20:24,Ewallet,378.90,4.7619,18.9450,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3.00,12.8580,270.0180,1/24/2019,20:59,Ewallet,257.16,4.7619,12.8580,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7.00,27.6115,579.8415,01-05-19,19:48,Ewallet,552.23,4.7619,27.6115,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5.00,22.3700,469.7700,3/30/2019,10:18,Cash,447.40,4.7619,22.3700,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3.00,13.8135,290.0835,2/17/2019,16:27,Cash,276.27,4.7619,13.8135,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6.00,17.1870,360.9270,3/21/2019,17:04,Ewallet,343.74,4.7619,17.1870,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4.00,13.3040,279.3840,03-02-19,18:14,Ewallet,266.08,4.7619,13.3040,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9.00,44.9190,943.2990,3/27/2019,10:43,Cash,898.38,4.7619,44.9190,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10.00,22.8400,479.6400,1/19/2019,19:30,Ewallet,456.80,4.7619,22.8400,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5.00,12.6975,266.6475,2/19/2019,14:53,Credit card,253.95,4.7619,12.6975,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7.00,3.5280,74.0880,3/28/2019,20:14,Cash,70.56,4.7619,3.5280,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7.00,32.8580,690.0180,01-05-19,11:51,Credit card,657.16,4.7619,32.8580,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2.00,8.4250,176.9250,3/26/2019,14:13,Credit card,168.50,4.7619,8.4250,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1.00,2.6890,56.4690,02-03-19,20:13,Ewallet,53.78,4.7619,2.6890,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5.00,8.9525,188.0025,02-06-19,18:44,Ewallet,179.05,4.7619,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8.00,10.5720,222.0120,2/24/2019,14:26,Ewallet,211.44,4.7619,10.5720,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3.00,5.9865,125.7165,2/21/2019,12:40,Ewallet,119.73,4.7619,5.9865,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.90,3.00,3.2850,68.9850,01-09-19,18:43,Ewallet,65.70,4.7619,3.2850,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4.00,12.5700,263.9700,2/25/2019,13:22,Ewallet,251.40,4.7619,12.5700,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4.00,4.2080,88.3680,1/13/2019,13:58,Cash,84.16,4.7619,4.2080,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6.00,19.7730,415.2330,02-09-19,11:45,Cash,395.46,4.7619,19.7730,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7.00,14.8995,312.8895,01-06-19,11:51,Cash,297.99,4.7619,14.8995,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9.00,22.7205,477.1305,01-10-19,17:16,Cash,454.41,4.7619,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6.00,13.8060,289.9260,02-07-19,15:55,Cash,276.12,4.7619,13.8060,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.80,10.00,7.9000,165.9000,01-09-19,12:07,Cash,158.00,4.7619,7.9000,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9.00,44.3970,932.3370,2/19/2019,15:07,Cash,887.94,4.7619,44.3970,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1.00,4.5990,96.5790,3/18/2019,15:29,Cash,91.98,4.7619,4.5990,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2.00,2.0890,43.8690,02-05-19,18:45,Cash,41.78,4.7619,2.0890,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.50,1.00,0.7750,16.2750,3/19/2019,15:23,Credit card,15.50,4.7619,0.7750,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3.00,14.5230,304.9830,3/30/2019,20:37,Cash,290.46,4.7619,14.5230,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2.00,3.3330,69.9930,1/26/2019,14:41,Credit card,66.66,4.7619,3.3330,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2.00,3.8270,80.3670,03-02-19,18:18,Credit card,76.54,4.7619,3.8270,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.30,9.00,14.9850,314.6850,03-04-19,15:27,Ewallet,299.70,4.7619,14.9850,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3.00,12.1515,255.1815,1/13/2019,12:55,Credit card,243.03,4.7619,12.1515,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.80,3.00,2.3700,49.7700,3/25/2019,18:02,Cash,47.40,4.7619,2.3700,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5.00,8.6225,181.0725,03-11-19,19:44,Credit card,172.45,4.7619,8.6225,9.0
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10.00,42.3150,888.6150,01-01-19,11:36,Credit card,846.30,4.7619,42.3150,9.0
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7.00,12.9185,271.2885,02-10-19,13:51,Ewallet,258.37,4.7619,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7.00,30.4780,640.0380,1/26/2019,15:17,Cash,609.56,4.7619,30.4780,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3.00,12.0120,252.2520,02-11-19,15:29,Cash,240.24,4.7619,12.0120,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2.00,8.6130,180.8730,02-07-19,17:59,Cash,172.26,4.7619,8.6130,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2.00,4.9920,104.8320,03-06-19,11:55,Credit card,99.84,4.7619,4.9920,7.0
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4.00,14.9320,313.5720,03-04-19,10:39,Cash,298.64,4.7619,14.9320,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.60,6.00,7.9800,167.5800,2/26/2019,15:10,Ewallet,159.60,4.7619,7.9800,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1.00,1.2725,26.7225,03-10-19,18:10,Credit card,25.45,4.7619,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1.00,3.3885,71.1585,02-04-19,20:43,Credit card,67.77,4.7619,3.3885,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4.00,11.9180,250.2780,1/19/2019,12:46,Cash,238.36,4.7619,11.9180,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4.00,11.6300,244.2300,1/23/2019,17:44,Cash,232.60,4.7619,11.6300,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9.00,43.8660,921.1860,3/14/2019,14:19,Ewallet,877.32,4.7619,43.8660,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7.00,34.9860,734.7060,1/23/2019,10:33,Cash,699.72,4.7619,34.9860,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7.00,33.7295,708.3195,01-09-19,11:40,Cash,674.59,4.7619,33.7295,6.0
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5.00,15.9275,334.4775,02-07-19,19:30,Ewallet,318.55,4.7619,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2.00,1.4760,30.9960,2/18/2019,14:42,Ewallet,29.52,4.7619,1.4760,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.00,8.00,24.8000,520.8000,01-03-19,19:08,Credit card,496.00,4.7619,24.8000,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10.00,41.1700,864.5700,3/29/2019,19:12,Ewallet,823.40,4.7619,41.1700,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8.00,30.1480,633.1080,1/28/2019,15:46,Credit card,602.96,4.7619,30.1480,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5.00,14.1400,296.9400,3/22/2019,19:06,Credit card,282.80,4.7619,14.1400,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.60,10.00,38.3000,804.3000,1/24/2019,18:10,Ewallet,766.00,4.7619,38.3000,6.0
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2.00,5.8030,121.8630,03-10-19,20:46,Ewallet,116.06,4.7619,5.8030,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10.00,8.7450,183.6450,2/22/2019,18:35,Ewallet,174.90,4.7619,8.7450,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1.00,3.0475,63.9975,2/18/2019,11:40,Ewallet,60.95,4.7619,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1.00,2.0175,42.3675,1/29/2019,13:46,Ewallet,40.35,4.7619,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10.00,48.6900,1022.4900,03-02-19,17:16,Ewallet,973.80,4.7619,48.6900,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1.00,1.5920,33.4320,02-09-19,13:22,Cash,31.84,4.7619,1.5920,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1.00,3.2910,69.1110,2/22/2019,15:33,Cash,65.82,4.7619,3.2910,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7.00,30.9190,649.2990,2/18/2019,13:28,Cash,618.38,4.7619,30.9190,6.6
